RESULT_COUNT: 3852,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
OWNER_CIK,OWNER_NAME,FILING_DATE,FILING_URL,DIRECTOR,OFFICER,TEN_PERCENT_OWNER,OTHER_RELATION,OFFICER_TITLE,DERIVATIVE_TRANSACTION,SECURITY_TITLE,CONVERSION_EXERCISE_PRICE,TRANSACTION_DATE,DEEMED_EXECUTION_DATE,TRANSACTION_TYPE_CODE,ACQUISITION_DISPOSITION_CODE,AMOUNT_OF_SHARES,EXERCISE_DATE,EXPIRATION_DATE,UNDERLYING_SECURITY_TITLE,UNDERLYING_SHARES,TRANSACTION_PRICE,TOTAL_SHARES_OWNED,OWNERSHIP_TYPE_CODE,REPORT_LINE_NUMBER
0001236668,GOFF SUSAN D,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046896/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,411.0,D,3
0001236668,GOFF SUSAN D,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046896/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,673.0,D,4
0001236668,GOFF SUSAN D,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046896/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,954.0,D,5
0001312729,Mantua Philip J,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046895/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",false,Common Stock,,2016-03-16,,A,A,3551.0,,,,,0.0,3551.0,D,1
0001312729,Mantua Philip J,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046895/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",false,Common Stock,,,,,,,,,,,,9801.8016,I,2
0001312729,Mantua Philip J,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046895/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",false,Common Stock,,,,,,,,,,,,17326.0,D,3
0001312729,Mantua Philip J,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046895/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",false,Common Stock,,,,,,,,,,,,4365.4415,D,4
0001312729,Mantua Philip J,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046895/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",false,Common Stock,,,,,,,,,,,,1228.0,D,5
0001312729,Mantua Philip J,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046895/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",false,Common Stock,,,,,,,,,,,,1672.0,D,6
0001312729,Mantua Philip J,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046895/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",false,Common Stock,,,,,,,,,,,,3123.0,D,7
0001312729,Mantua Philip J,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046895/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",false,Common Stock,,,,,,,,,,,,3879.0,D,8
0001312729,Mantua Philip J,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046895/xslF345X03/form4.xml,,true,,,"EVP, Chief Financial Officer",false,Common Stock,,,,,,,,,,,,4718.0,D,9
0001238440,ORNDORFF ROBERT L JR,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046894/xslF345X03/form4.xml,true,,,,,false,Common Stock,,2016-03-16,,A,A,910.0,,,,,0.0,910.0,D,1
0001238440,ORNDORFF ROBERT L JR,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046894/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,151079.0,D,2
0001238440,ORNDORFF ROBERT L JR,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046894/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,11626.0,D,3
0001238440,ORNDORFF ROBERT L JR,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046894/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,411.0,D,4
0001238440,ORNDORFF ROBERT L JR,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046894/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,673.0,D,5
0001238440,ORNDORFF ROBERT L JR,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046894/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,954.0,D,6
0001224739,STARLIPER DENNIS A,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046893/xslF345X03/form4.xml,true,,,,,false,Common Stock,,2016-03-16,,A,A,910.0,,,,,0.0,910.0,D,1
0001224739,STARLIPER DENNIS A,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046893/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,7145.0,D,2
0001224739,STARLIPER DENNIS A,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046893/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,411.0,D,3
0001224739,STARLIPER DENNIS A,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046893/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,673.0,D,4
0001224739,STARLIPER DENNIS A,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046893/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,954.0,D,5
0001407612,O'Brien Joseph J Jr,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046892/xslF345X03/form4.xml,,true,,,Executive Vice President,false,Common Stock,,2016-03-16,,A,A,3769.0,,,,,0.0,3769.0,D,1
0001407612,O'Brien Joseph J Jr,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046892/xslF345X03/form4.xml,,true,,,Executive Vice President,false,Common Stock,,,,,,,,,,,,4541.7598,I,2
0001407612,O'Brien Joseph J Jr,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046892/xslF345X03/form4.xml,,true,,,Executive Vice President,false,Common Stock,,,,,,,,,,,,19994.0,D,3
0001407612,O'Brien Joseph J Jr,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046892/xslF345X03/form4.xml,,true,,,Executive Vice President,false,Common Stock,,,,,,,,,,,,1276.0,D,4
0001407612,O'Brien Joseph J Jr,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046892/xslF345X03/form4.xml,,true,,,Executive Vice President,false,Common Stock,,,,,,,,,,,,2134.0,D,5
0001407612,O'Brien Joseph J Jr,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046892/xslF345X03/form4.xml,,true,,,Executive Vice President,false,Common Stock,,,,,,,,,,,,3856.0,D,6
0001407612,O'Brien Joseph J Jr,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046892/xslF345X03/form4.xml,,true,,,Executive Vice President,false,Common Stock,,,,,,,,,,,,4202.0,D,7
0001407612,O'Brien Joseph J Jr,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046892/xslF345X03/form4.xml,,true,,,Executive Vice President,false,Common Stock,,,,,,,,,,,,5084.0,D,8
0001531811,Nakamoto Gary,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046891/xslF345X03/form4.xml,true,,,,,false,Common Stock,,2016-03-16,,A,A,910.0,,,,,0.0,910.0,D,1
0001531811,Nakamoto Gary,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046891/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,3549.0,D,2
0001531811,Nakamoto Gary,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046891/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,411.0,D,3
0001531811,Nakamoto Gary,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046891/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,673.0,D,4
0001531811,Nakamoto Gary,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046891/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,954.0,D,5
0001232048,MAIWURM JAMES J,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046890/xslF345X03/form4.xml,true,,,,,false,Common Stock,,2016-03-16,,A,A,910.0,,,,,0.0,910.0,D,1
0001232048,MAIWURM JAMES J,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046890/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,1000.0,D,2
0001525528,Henel Robert E. Jr.,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046889/xslF345X03/form4.xml,true,,,,,false,Common Stock,,2016-03-16,,A,A,910.0,,,,,0.0,910.0,D,1
0001525528,Henel Robert E. Jr.,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046889/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,6880.0,D,2
0001525528,Henel Robert E. Jr.,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046889/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,411.0,D,3
0001525528,Henel Robert E. Jr.,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046889/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,673.0,D,4
0001525528,Henel Robert E. Jr.,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046889/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,954.0,D,5
0001657299,Stephenson Mona Abutaleb,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046888/xslF345X03/form4.xml,true,,,,,false,Common Stock,,2016-03-16,,A,A,910.0,,,,,0.0,910.0,D,1
0001657299,Stephenson Mona Abutaleb,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046888/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,45.0,D,2
0001512423,Sadowski John D,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046886/xslF345X03/form4.xml,,true,,,"EVP, Chief Information Officer",false,Common Stock,,2016-03-16,,A,A,2581.0,,,,,0.0,2581.0,D,1
0001512423,Sadowski John D,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046886/xslF345X03/form4.xml,,true,,,"EVP, Chief Information Officer",false,Common Stock,,,,,,,,,,,,4594.0,D,2
0001512423,Sadowski John D,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046886/xslF345X03/form4.xml,,true,,,"EVP, Chief Information Officer",false,Common Stock,,,,,,,,,,,,561.0,D,3
0001512423,Sadowski John D,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046886/xslF345X03/form4.xml,,true,,,"EVP, Chief Information Officer",false,Common Stock,,,,,,,,,,,,1325.0,D,4
0001512423,Sadowski John D,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046886/xslF345X03/form4.xml,,true,,,"EVP, Chief Information Officer",false,Common Stock,,,,,,,,,,,,2520.0,D,5
0001512423,Sadowski John D,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046886/xslF345X03/form4.xml,,true,,,"EVP, Chief Information Officer",false,Common Stock,,,,,,,,,,,,2738.0,D,6
0001512423,Sadowski John D,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046886/xslF345X03/form4.xml,,true,,,"EVP, Chief Information Officer",false,Common Stock,,,,,,,,,,,,3380.0,D,7
0001591310,McDowell Ronda M,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046885/xslF345X03/form4.xml,,true,,,"EVP, Chief Credit Officer",false,Common Stock,,2016-03-16,,A,A,2333.0,,,,,0.0,2333.0,D,1
0001591310,McDowell Ronda M,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046885/xslF345X03/form4.xml,,true,,,"EVP, Chief Credit Officer",false,Common Stock,,,,,,,,,,,,2278.0,D,2
0001591310,McDowell Ronda M,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046885/xslF345X03/form4.xml,,true,,,"EVP, Chief Credit Officer",false,Common Stock,,,,,,,,,,,,155.0,D,3
0001591310,McDowell Ronda M,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046885/xslF345X03/form4.xml,,true,,,"EVP, Chief Credit Officer",false,Common Stock,,,,,,,,,,,,274.0,D,4
0001591310,McDowell Ronda M,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046885/xslF345X03/form4.xml,,true,,,"EVP, Chief Credit Officer",false,Common Stock,,,,,,,,,,,,329.0,D,5
0001591310,McDowell Ronda M,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046885/xslF345X03/form4.xml,,true,,,"EVP, Chief Credit Officer",false,Common Stock,,,,,,,,,,,,1519.0,D,6
0001591310,McDowell Ronda M,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046885/xslF345X03/form4.xml,,true,,,"EVP, Chief Credit Officer",false,Common Stock,,,,,,,,,,,,3139.0,D,7
0001591310,McDowell Ronda M,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046885/xslF345X03/form4.xml,,true,,,"EVP, Chief Credit Officer",true,Stock Options (Right to Buy),15.0,,,,,,2011-03-31,2017-03-31,Common Stock,0.0,,0.0,D,8
0001591310,McDowell Ronda M,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046885/xslF345X03/form4.xml,,true,,,"EVP, Chief Credit Officer",true,Stock Options (Right to Buy),18.69,,,,,,2012-03-30,2018-03-30,Common Stock,1872.0,,1872.0,D,9
0001591310,McDowell Ronda M,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046885/xslF345X03/form4.xml,,true,,,"EVP, Chief Credit Officer",true,Stock Options (Right to Buy),19.02,,,,,,2013-03-28,2019-03-28,Common Stock,744.0,,744.0,D,10
0001591310,McDowell Ronda M,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046885/xslF345X03/form4.xml,,true,,,"EVP, Chief Credit Officer",true,Stock Options (Right to Buy),20.26,,,,,,2014-04-01,2020-03-27,Common Stock,597.0,,597.0,D,11
0001238410,KUYKENDALL RONALD E,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046884/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",false,Common Stock,,2016-03-16,,A,A,2591.0,,,,,0.0,2591.0,D,1
0001238410,KUYKENDALL RONALD E,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046884/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",false,Common Stock,,,,,,,,,,,,14137.3909,D,2
0001238410,KUYKENDALL RONALD E,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046884/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",false,Common Stock,,,,,,,,,,,,5154.508,I,3
0001238410,KUYKENDALL RONALD E,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046884/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",false,Common Stock,,,,,,,,,,,,842.0,D,4
0001238410,KUYKENDALL RONALD E,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046884/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",false,Common Stock,,,,,,,,,,,,1483.0,D,5
0001238410,KUYKENDALL RONALD E,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046884/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",false,Common Stock,,,,,,,,,,,,2657.0,D,6
0001238410,KUYKENDALL RONALD E,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046884/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",false,Common Stock,,,,,,,,,,,,2862.0,D,7
0001238410,KUYKENDALL RONALD E,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046884/xslF345X03/form4.xml,,true,,,"EVP, General Counsel & Sec",false,Common Stock,,,,,,,,,,,,3481.0,D,8
0001238449,RUPPERT CRAIG A,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046883/xslF345X03/form4.xml,true,,,,,false,Common Stock,,2016-03-16,,A,A,910.0,,,,,0.0,910.0,D,1
0001238449,RUPPERT CRAIG A,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046883/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,71484.073,D,2
0001238449,RUPPERT CRAIG A,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046883/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,411.0,D,3
0001238449,RUPPERT CRAIG A,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046883/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,673.0,D,4
0001238449,RUPPERT CRAIG A,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046883/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,954.0,D,5
0001337465,Little Pamela A,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046882/xslF345X03/form4.xml,true,,,,,false,Common Stock,,2016-03-16,,A,A,910.0,,,,,0.0,910.0,D,1
0001337465,Little Pamela A,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046882/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,15379.0,D,2
0001337465,Little Pamela A,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046882/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,1900.0,I,3
0001337465,Little Pamela A,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046882/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,411.0,D,4
0001337465,Little Pamela A,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046882/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,673.0,D,5
0001337465,Little Pamela A,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046882/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,954.0,D,6
0001337499,Friis Mark E,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046881/xslF345X03/form4.xml,true,,,,,false,Common Stock,,2016-03-16,,A,A,910.0,,,,,0.0,910.0,D,1
0001337499,Friis Mark E,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046881/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,8388.0,D,2
0001337499,Friis Mark E,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046881/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,25874.0,I,3
0001337499,Friis Mark E,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046881/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,1000.0,I,4
0001337499,Friis Mark E,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046881/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,1036.458,I,5
0001337499,Friis Mark E,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046881/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,411.0,D,6
0001337499,Friis Mark E,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046881/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,673.0,D,7
0001337499,Friis Mark E,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046881/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,954.0,D,8
0001238404,CACERES R LOUIS,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046880/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,false,Common Stock,,2016-03-16,,A,A,3551.0,,,,,0.0,3551.0,D,1
0001238404,CACERES R LOUIS,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046880/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,false,Common Stock,,,,,,,,,,,,28048.0,D,2
0001238404,CACERES R LOUIS,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046880/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,false,Common Stock,,,,,,,,,,,,1276.0,D,3
0001238404,CACERES R LOUIS,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046880/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,false,Common Stock,,,,,,,,,,,,2032.0,D,4
0001238404,CACERES R LOUIS,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046880/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,false,Common Stock,,,,,,,,,,,,3607.0,D,5
0001238404,CACERES R LOUIS,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046880/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,false,Common Stock,,,,,,,,,,,,3911.0,D,6
0001238404,CACERES R LOUIS,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046880/xslF345X03/form4.xml,,true,,,Executive Vice President of Bk,false,Common Stock,,,,,,,,,,,,4756.0,D,7
0001269702,BOYD RALPH F JR,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046878/xslF345X03/form4.xml,true,,,,,false,Common Stock,,2016-03-16,,A,A,910.0,,,,,0.0,910.0,D,1
0001269702,BOYD RALPH F JR,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046878/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,1292.8849,D,2
0001269702,BOYD RALPH F JR,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046878/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,411.0,D,3
0001269702,BOYD RALPH F JR,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046878/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,673.0,D,4
0001269702,BOYD RALPH F JR,2016-03-18,https://www.sec.gov/Archives/edgar/data/824410/000112760216046878/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,954.0,D,5
0001232048,MAIWURM JAMES J,2015-11-03,https://www.sec.gov/Archives/edgar/data/824410/000112760215030120/xslF345X02/form3.xml,true,,,,,false,Common Stock,,,,,,,,,,,,1000.0,D,1
0001657299,Stephenson Mona Abutaleb,2015-11-03,https://www.sec.gov/Archives/edgar/data/824410/000112760215030113/xslF345X02/form3.xml,true,,,,,false,Common Stock,,,,,,,,,,,,45.0,D,1
0001512423,Sadowski John D,2015-08-05,https://www.sec.gov/Archives/edgar/data/824410/000112760215024218/xslF345X03/form4.xml,,true,,,"EVP, Chief Information Officer",false,Common Stock,,2015-08-04,,M,A,1257.0,,,,,15.0,5851.0,D,1
0001512423,Sadowski John D,2015-08-05,https://www.sec.gov/Archives/edgar/data/824410/000112760215024218/xslF345X03/form4.xml,,true,,,"EVP, Chief Information Officer",false,Common Stock,,2015-08-04,,S,D,1257.0,,,,,27.5,4594.0,D,2
0001512423,Sadowski John D,2015-08-05,https://www.sec.gov/Archives/edgar/data/824410/000112760215024218/xslF345X03/form4.xml,,true,,,"EVP, Chief Information Officer",false,Common Stock,,,,,,,,,,,,561.0,D,3
0001512423,Sadowski John D,2015-08-05,https://www.sec.gov/Archives/edgar/data/824410/000112760215024218/xslF345X03/form4.xml,,true,,,"EVP, Chief Information Officer",false,Common Stock,,,,,,,,,,,,1325.0,D,4
0001512423,Sadowski John D,2015-08-05,https://www.sec.gov/Archives/edgar/data/824410/000112760215024218/xslF345X03/form4.xml,,true,,,"EVP, Chief Information Officer",false,Common Stock,,,,,,,,,,,,2520.0,D,5
0001512423,Sadowski John D,2015-08-05,https://www.sec.gov/Archives/edgar/data/824410/000112760215024218/xslF345X03/form4.xml,,true,,,"EVP, Chief Information Officer",false,Common Stock,,,,,,,,,,,,2738.0,D,6
0001512423,Sadowski John D,2015-08-05,https://www.sec.gov/Archives/edgar/data/824410/000112760215024218/xslF345X03/form4.xml,,true,,,"EVP, Chief Information Officer",false,Common Stock,,,,,,,,,,,,3380.0,D,7
0001512423,Sadowski John D,2015-08-05,https://www.sec.gov/Archives/edgar/data/824410/000112760215024218/xslF345X03/form4.xml,,true,,,"EVP, Chief Information Officer",true,Stock Options (Right to Buy),15.0,2015-08-04,,M,D,1257.0,2011-03-31,2017-03-31,Common Stock,1257.0,0.0,0.0,D,8
0001337465,Little Pamela A,2015-05-28,https://www.sec.gov/Archives/edgar/data/824410/000112760215018843/xslF345X03/form4.xml,true,,,,,false,Common Stock,,2015-05-27,,P,A,837.0,,,,,26.28,15379.0,D,1
0001337465,Little Pamela A,2015-05-28,https://www.sec.gov/Archives/edgar/data/824410/000112760215018843/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,1900.0,I,2
0001337465,Little Pamela A,2015-05-28,https://www.sec.gov/Archives/edgar/data/824410/000112760215018843/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,411.0,D,3
0001337465,Little Pamela A,2015-05-28,https://www.sec.gov/Archives/edgar/data/824410/000112760215018843/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,673.0,D,4
0001337465,Little Pamela A,2015-05-28,https://www.sec.gov/Archives/edgar/data/824410/000112760215018843/xslF345X03/form4.xml,true,,,,,false,Common Stock,,,,,,,,,,,,954.0,D,5
0001591310,McDowell Ronda M,2015-05-14,https://www.sec.gov/Archives/edgar/data/824410/000112760215017236/xslF345X03/form4.xml,,true,,,"EVP, Chief Credit Officer",false,Common Stock,,2015-05-14,,M,A,1781.0,,,,,15.0,4059.0,D,1
0001591310,McDowell Ronda M,2015-05-14,https://www.sec.gov/Archives/edgar/data/824410/000112760215017236/xslF345X03/form4.xml,,true,,,"EVP, Chief Credit Officer",false,Common Stock,,2015-05-14,,S,D,1781.0,,,,,26.21,2278.0,D,2
0001591310,McDowell Ronda M,2015-05-14,https://www.sec.gov/Archives/edgar/data/824410/000112760215017236/xslF345X03/form4.xml,,true,,,"EVP, Chief Credit Officer",false,Common Stock,,,,,,,,,,,,155.0,D,3
0001591310,McDowell Ronda M,2015-05-14,https://www.sec.gov/Archives/edgar/data/824410/000112760215017236/xslF345X03/form4.xml,,true,,,"EVP, Chief Credit Officer",false,Common Stock,,,,,,,,,,,,274.0,D,4
0001591310,McDowell Ronda M,2015-05-14,https://www.sec.gov/Archives/edgar/data/824410/000112760215017236/xslF345X03/form4.xml,,true,,,"EVP, Chief Credit Officer",false,Common Stock,,,,,,,,,,,,329.0,D,5
0001591310,McDowell Ronda M,2015-05-14,https://www.sec.gov/Archives/edgar/data/824410/000112760215017236/xslF345X03/form4.xml,,true,,,"EVP, Chief Credit Officer",false,Common Stock,,,,,,,,,,,,1519.0,D,6
